match_id,venue,innings,batting_team,bowling_team,batsmen,bowlers,runs_off_bat,extras,Total_score,player_dismissed,bat1,bat2,bat3,bat4,bat5,bat6,bat7,bat8,bat9,bat10,bow1,bow2,bow3,bow4,bow5,bow6
419162,Dr DY Patil Sports Academy,2,RCB,MI,"['JH Kallis', 'JH Kallis', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'R Dravid', 'R Dravid', 'R Dravid', 'JH Kallis', 'KP Pietersen', 'KP Pietersen', 'R Dravid', 'R Dravid', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'R Dravid', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'KP Pietersen', 'R Dravid', 'KP Pietersen', 'R Dravid', 'R Dravid', 'KP Pietersen', 'KP Pietersen', 'R Dravid']","['Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando']",44,0,44,1,JH Kallis,R Dravid,KP Pietersen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z Khan,CRD Fernando,SL Malinga,0.0,0.0,0.0
419163,Dr DY Patil Sports Academy,1,CSK,SRH,"['M Vijay', 'M Vijay', 'M Vijay', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'M Vijay', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'M Vijay', 'M Vijay', 'M Vijay', 'M Vijay', 'M Vijay', 'M Vijay', 'M Vijay', 'S Badrinath', 'SK Raina', 'SK Raina', 'S Badrinath', 'S Badrinath', 'SK Raina', 'S Badrinath', 'S Badrinath', 'S Badrinath', 'SK Raina', 'MS Dhoni', 'S Badrinath', 'MS Dhoni', 'MS Dhoni', 'MS Dhoni', 'S Badrinath', 'MS Dhoni', 'MS Dhoni']","['A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RP Singh', 'RP Singh', 'RP Singh', 'RP Singh', 'RP Singh', 'RP Singh', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'RP Singh', 'RP Singh', 'RP Singh', 'RP Singh', 'RP Singh', 'RP Singh', 'RP Singh']",33,6,39,3,M Vijay,ML Hayden,S Badrinath,SK Raina,MS Dhoni,0.0,0.0,0.0,0.0,0.0,A Symonds,RJ Harris,RP Singh,0.0,0.0,0.0
419163,Dr DY Patil Sports Academy,2,SRH,CSK,"['AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'HH Gibbs', 'HH Gibbs', 'HH Gibbs', 'AC Gilchrist', 'HH Gibbs', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'HH Gibbs', 'HH Gibbs', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'HH Gibbs', 'HH Gibbs', 'HH Gibbs', 'HH Gibbs', 'AC Gilchrist', 'HH Gibbs', 'AC Gilchrist', 'TL Suman', 'TL Suman', 'TL Suman', 'TL Suman', 'RG Sharma']","['R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger']",22,1,23,2,AC Gilchrist,HH Gibbs,TL Suman,RG Sharma,0.0,0.0,0.0,0.0,0.0,0.0,R Ashwin,DE Bollinger,0.0,0.0,0.0,0.0
419164,Dr DY Patil Sports Academy,1,SRH,RCB,"['AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'AC Gilchrist', 'Anirudh Singh', 'Anirudh Singh', 'MD Mishra', 'RG Sharma', 'RG Sharma', 'RG Sharma', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'RG Sharma', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'Anirudh Singh', 'A Symonds', 'A Symonds', 'Anirudh Singh', 'Anirudh Singh', 'A Symonds', 'Anirudh Singh']","['A Kumble', 'A Kumble', 'A Kumble', 'A Kumble', 'A Kumble', 'A Kumble', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar', 'P Kumar']",24,3,27,3,AC Gilchrist,Anirudh Singh,MD Mishra,RG Sharma,A Symonds,0.0,0.0,0.0,0.0,0.0,A Kumble,P Kumar,DW Steyn,0.0,0.0,0.0
419164,Dr DY Patil Sports Academy,2,RCB,SRH,"['JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'R Dravid', 'JH Kallis', 'R Dravid', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'R Dravid', 'R Dravid', 'JH Kallis', 'JH Kallis', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'JH Kallis', 'R Dravid', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis']","['RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'A Symonds', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris', 'RJ Harris']",31,2,33,0,JH Kallis,R Dravid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RJ Harris,A Symonds,PP Ojha,0.0,0.0,0.0
419165,Dr DY Patil Sports Academy,1,CSK,MI,"['M Vijay', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'M Vijay', 'ML Hayden', 'M Vijay', 'M Vijay', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'M Vijay', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'M Vijay', 'M Vijay', 'M Vijay', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'M Vijay', 'M Vijay', 'M Vijay', 'ML Hayden', 'ML Hayden', 'ML Hayden', 'M Vijay', 'M Vijay', 'M Vijay', 'ML Hayden', 'M Vijay', 'M Vijay', 'ML Hayden']","['Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'Z Khan', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando', 'CRD Fernando']",38,2,40,0,M Vijay,ML Hayden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harbhajan Singh,SL Malinga,Z Khan,CRD Fernando,0.0,0.0
419165,Dr DY Patil Sports Academy,2,MI,CSK,"['S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'SR Tendulkar', 'SR Tendulkar', 'S Dhawan', 'S Dhawan', 'AM Nayar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'AM Nayar', 'AM Nayar', 'SR Tendulkar', 'SR Tendulkar', 'AM Nayar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'AM Nayar', 'AM Nayar', 'SR Tendulkar', 'SR Tendulkar', 'AM Nayar', 'AM Nayar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar']","['R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'DE Bollinger', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'JA Morkel', 'JA Morkel', 'JA Morkel', 'JA Morkel', 'JA Morkel', 'JA Morkel', 'JA Morkel']",31,2,33,1,S Dhawan,SR Tendulkar,AM Nayar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R Ashwin,DE Bollinger,JA Morkel,0.0,0.0,0.0
501198,MA Chidambaram Stadium,1,CSK,KKR,"['S Anirudha', 'S Anirudha', 'M Vijay', 'M Vijay', 'M Vijay', 'M Vijay', 'S Anirudha', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'S Anirudha', 'SK Raina', 'S Anirudha', 'S Anirudha', 'S Anirudha', 'SK Raina', 'S Anirudha', 'SK Raina', 'S Anirudha', 'S Anirudha', 'S Anirudha', 'S Anirudha', 'SK Raina', 'S Anirudha', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'SK Raina', 'S Anirudha', 'S Anirudha', 'S Anirudha', 'S Anirudha', 'S Anirudha', 'S Anirudha', 'SK Raina']","['Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis']",43,2,45,1,S Anirudha,M Vijay,SK Raina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iqbal Abdulla,YK Pathan,L Balaji,JH Kallis,0.0,0.0
501198,MA Chidambaram Stadium,2,KKR,CSK,"['MS Bisla', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla']","['JA Morkel', 'JA Morkel', 'JA Morkel', 'JA Morkel', 'JA Morkel', 'JA Morkel', 'TG Southee', 'TG Southee', 'TG Southee', 'TG Southee', 'TG Southee', 'TG Southee', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'TG Southee', 'TG Southee', 'TG Southee', 'TG Southee', 'TG Southee', 'TG Southee', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'R Ashwin', 'S Randiv', 'S Randiv', 'S Randiv', 'S Randiv', 'S Randiv', 'S Randiv', 'S Randiv']",46,6,52,0,MS Bisla,JH Kallis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JA Morkel,TG Southee,R Ashwin,S Randiv,0.0,0.0
501199,Rajiv Gandhi International Stadium,1,SRH,RR,"['S Dhawan', 'IR Jaggi', 'IR Jaggi', 'IR Jaggi', 'S Dhawan', 'S Dhawan', 'IR Jaggi', 'IR Jaggi', 'IR Jaggi', 'S Dhawan', 'IR Jaggi', 'IR Jaggi', 'S Dhawan', 'S Dhawan', 'IR Jaggi', 'S Dhawan', 'IR Jaggi', 'IR Jaggi', 'S Dhawan', 'S Dhawan', 'IR Jaggi', 'IR Jaggi', 'S Dhawan', 'IR Jaggi', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'IR Jaggi', 'KC Sangakkara', 'KC Sangakkara', 'KC Sangakkara', 'B Chipli', 'B Chipli', 'B Chipli']","['JDP Oram', 'JDP Oram', 'JDP Oram', 'JDP Oram', 'JDP Oram', 'JDP Oram', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'JDP Oram', 'JDP Oram', 'JDP Oram', 'JDP Oram', 'JDP Oram', 'JDP Oram', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi']",44,0,44,2,S Dhawan,IR Jaggi,KC Sangakkara,B Chipli,0.0,0.0,0.0,0.0,0.0,0.0,JDP Oram,A Singh,J Botha,SK Trivedi,0.0,0.0
501199,Rajiv Gandhi International Stadium,2,RR,SRH,"['AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'R Dravid', 'R Dravid', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'AG Paunikar', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'AG Paunikar', 'R Dravid', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'R Dravid', 'R Dravid', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'J Botha', 'J Botha']","['PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'PP Ojha', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'DT Christian', 'DT Christian', 'DT Christian', 'DT Christian', 'DT Christian', 'DT Christian', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn']",28,3,31,1,AG Paunikar,R Dravid,J Botha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PP Ojha,DW Steyn,I Sharma,DT Christian,0.0,0.0
501201,Feroz Shah Kotla,1,DC,MI,"['DA Warner', 'DA Warner', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'DA Warner', 'UBT Chand', 'UBT Chand', 'AJ Finch', 'AJ Finch', 'V Sehwag', 'AJ Finch', 'AJ Finch', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'V Sehwag', 'AJ Finch', 'AJ Finch', 'AJ Finch', 'AJ Finch', 'NV Ojha', 'NV Ojha', 'AJ Finch', 'NV Ojha', 'NV Ojha', 'NV Ojha', 'NV Ojha', 'NV Ojha']","['Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'Harbhajan Singh', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'SL Malinga', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'AG Murtaza', 'MM Patel', 'MM Patel', 'MM Patel', 'MM Patel', 'MM Patel', 'MM Patel']",37,1,38,3,DA Warner,V Sehwag,UBT Chand,AJ Finch,NV Ojha,0.0,0.0,0.0,0.0,0.0,Harbhajan Singh,SL Malinga,AG Murtaza,MM Patel,0.0,0.0
501201,Feroz Shah Kotla,2,MI,DC,"['DJ Jacobs', 'DJ Jacobs', 'DJ Jacobs', 'DJ Jacobs', 'SR Tendulkar', 'SR Tendulkar', 'DJ Jacobs', 'DJ Jacobs', 'AT Rayudu', 'AT Rayudu', 'SR Tendulkar', 'AT Rayudu', 'SR Tendulkar', 'SR Tendulkar', 'AT Rayudu', 'AT Rayudu', 'SR Tendulkar', 'AT Rayudu', 'AT Rayudu', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'AT Rayudu', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'SR Tendulkar', 'AT Rayudu', 'AT Rayudu', 'AT Rayudu', 'AT Rayudu', 'AT Rayudu', 'SR Tendulkar', 'AT Rayudu', 'AT Rayudu', 'SR Tendulkar', 'SR Tendulkar']","['AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav', 'UT Yadav']",26,5,31,1,DJ Jacobs,SR Tendulkar,AT Rayudu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AB Dinda,M Morkel,IK Pathan,UT Yadav,0.0,0.0
501203,Eden Gardens,1,KKR,SRH,"['JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'JH Kallis', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'MS Bisla', 'MS Bisla', 'JH Kallis', 'JH Kallis']","['DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'DW Steyn', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'DT Christian', 'DT Christian', 'DT Christian', 'DT Christian', 'DT Christian', 'DT Christian', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma', 'I Sharma']",44,2,46,0,JH Kallis,MS Bisla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DW Steyn,I Sharma,DT Christian,0.0,0.0,0.0
501203,Eden Gardens,2,SRH,KKR,"['S Dhawan', 'S Dhawan', 'IR Jaggi', 'IR Jaggi', 'IR Jaggi', 'IR Jaggi', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'S Dhawan', 'IR Jaggi', 'IR Jaggi', 'IR Jaggi', 'IR Jaggi', 'IR Jaggi', 'B Chipli', 'B Chipli', 'B Chipli', 'S Dhawan', 'B Chipli', 'B Chipli', 'B Chipli', 'KC Sangakkara', 'KC Sangakkara', 'KC Sangakkara', 'B Chipli', 'B Chipli', 'B Chipli', 'B Chipli', 'KC Sangakkara', 'B Chipli', 'B Chipli', 'B Chipli', 'KC Sangakkara', 'B Chipli', 'B Chipli']","['Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'Iqbal Abdulla', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'L Balaji', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'YK Pathan', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat', 'JD Unadkat']",29,1,30,2,S Dhawan,IR Jaggi,B Chipli,KC Sangakkara,0.0,0.0,0.0,0.0,0.0,0.0,Iqbal Abdulla,L Balaji,YK Pathan,JD Unadkat,0.0,0.0
501204,Sawai Mansingh Stadium,1,DC,RR,"['DA Warner', 'V Sehwag', 'V Sehwag', 'AJ Finch', 'AJ Finch', 'AJ Finch', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'DA Warner', 'AJ Finch', 'AJ Finch', 'DA Warner', 'DA Warner', 'AJ Finch', 'AJ Finch', 'AJ Finch', 'AJ Finch', 'DA Warner', 'DA Warner', 'DA Warner', 'AJ Finch', 'AJ Finch', 'AJ Finch', 'DA Warner', 'AJ Finch', 'AJ Finch', 'DA Warner', 'AJ Finch', 'AJ Finch', 'UBT Chand', 'UBT Chand', 'UBT Chand', 'UBT Chand', 'UBT Chand', 'UBT Chand', 'UBT Chand']","['SW Tait', 'SW Tait', 'SW Tait', 'SW Tait', 'SW Tait', 'SW Tait', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SK Trivedi', 'SW Tait', 'SW Tait', 'SW Tait', 'SW Tait', 'SW Tait', 'SW Tait', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh', 'A Singh']",26,4,30,2,DA Warner,V Sehwag,AJ Finch,UBT Chand,0.0,0.0,0.0,0.0,0.0,0.0,SW Tait,A Singh,J Botha,SK Trivedi,0.0,0.0
501204,Sawai Mansingh Stadium,2,RR,DC,"['AG Paunikar', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'AG Paunikar', 'AG Paunikar', 'R Dravid', 'R Dravid', 'R Dravid', 'AG Paunikar', 'AG Paunikar', 'AG Paunikar', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'AG Paunikar', 'AG Paunikar', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'R Dravid', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'J Botha', 'R Dravid', 'R Dravid', 'R Dravid', 'J Botha', 'J Botha', 'R Dravid', 'R Dravid']","['AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'AB Dinda', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'IK Pathan', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'M Morkel', 'RE van der Merwe', 'RE van der Merwe', 'RE van der Merwe', 'RE van der Merwe', 'RE van der Merwe', 'RE van der Merwe']",46,11,57,1,AG Paunikar,R Dravid,J Botha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AB Dinda,M Morkel,IK Pathan,RE van der Merwe,0.0,0.0
